trade_id,price,qty,timestamp,is_buyer_maker
293800056,0.3532,28.4,1662818206718,1
293800057,0.3532,46159.7,1662818207689,1
293800058,0.3531,28.4,1662818211505,1
293800059,0.3532,46.0,1662818212440,0
293800060,0.3532,6555.3,1662818214969,0
293800061,0.3533,9255.9,1662818214969,0
293800062,0.3532,2832.8,1662818215188,1
293800063,0.3532,4881.5,1662818219213,1
293800064,0.3532,28.4,1662818220792,1
293800065,0.3533,1214.2,1662818222945,0
293800066,0.3533,77.2,1662818224487,0
293800067,0.3532,331.7,1662818224638,1
293800068,0.3532,28.4,1662818225560,1
293800069,0.3533,5446.7,1662818226208,0
293800070,0.3533,218.1,1662818226585,0
293800071,0.3532,113.1,1662818226623,1
293800072,0.3532,312.5,1662818226793,1
293800073,0.3533,218.1,1662818227316,0
293800074,0.3532,187.4,1662818227485,1
293800075,0.3533,470.2,1662818227625,0
293800076,0.3533,218.1,1662818227813,0
293800077,0.3532,367.9,1662818228134,1
293800078,0.3532,260.0,1662818228293,1
293800079,0.3533,218.1,1662818228490,0
293800080,0.3532,50.6,1662818228569,1
293800081,0.3533,218.1,1662818228643,0
293800082,0.3532,74.8,1662818229105,1
293800083,0.3532,93.4,1662818229213,1
293800084,0.3532,311.4,1662818229487,1
293800085,0.3532,25803.2,1662818229901,1
293800086,0.3531,28.4,1662818230311,1
293800087,0.3531,279.4,1662818231965,1
293800088,0.3531,259.5,1662818232304,1
293800089,0.3531,750.0,1662818233026,1
293800090,0.3532,915.5,1662818233823,0
293800091,0.3532,1343.4,1662818234361,0
293800092,0.3533,141.5,1662818235489,0
293800093,0.3532,28.4,1662818239918,1
293800094,0.3532,140.8,1662818241183,1
293800095,0.3532,28.4,1662818244680,1
293800096,0.3532,1036.0,1662818245743,1
293800097,0.3532,28.4,1662818249392,1
293800098,0.3533,162.5,1662818249619,0
293800099,0.3532,659.1,1662818249905,1
293800100,0.3533,550.0,1662818251040,0
293800101,0.3533,162.3,1662818251294,0
293800102,0.3532,527.8,1662818253018,1
293800103,0.3532,8947.6,1662818253831,1
293800104,0.3532,28.4,1662818254099,1
293800105,0.3533,4847.9,1662818255340,0
293800106,0.3534,76764.0,1662818255340,0
293800107,0.3535,1742.1,1662818255373,0
293800108,0.3534,456.1,1662818255598,1
293800109,0.3534,564.2,1662818255919,1
293800110,0.3535,42388.3,1662818256232,0
293800111,0.3534,79230.3,1662818257242,1
293800112,0.3534,10394.0,1662818258428,1
293800113,0.3534,931.9,1662818259098,0
293800114,0.3534,250.0,1662818260659,0
293800115,0.3534,642.6,1662818261465,0
293800116,0.3534,56446.8,1662818261595,0
293800117,0.3534,28.4,1662818263260,1
293800118,0.3535,1480.6,1662818263622,0
293800119,0.3534,19180.3,1662818266679,1
293800120,0.3533,250.0,1662818267035,1
293800121,0.3534,5607.7,1662818267593,0
293800122,0.3533,28.4,1662818267932,1
293800123,0.3534,457.8,1662818268552,0
293800124,0.3534,562.5,1662818269977,0
293800125,0.3533,740.2,1662818270591,1
293800126,0.3533,14661.3,1662818272209,1
293800127,0.3533,28.4,1662818272582,1
293800128,0.3534,200.0,1662818272582,0
293800129,0.3534,56.5,1662818275834,0
293800130,0.3534,1000.0,1662818276366,0
293800131,0.3534,587.1,1662818276710,0
293800132,0.3534,545.6,1662818277119,0
293800133,0.3534,6482.2,1662818281605,0
293800134,0.3533,28.4,1662818281969,1
293800135,0.3534,1415.6,1662818283103,0
293800136,0.3534,4469.1,1662818284522,0
293800137,0.3534,660.4,1662818285154,1
293800138,0.3535,16873.1,1662818286400,0
293800139,0.3534,125.1,1662818287468,1
293800140,0.3535,50.0,1662818289619,0
293800141,0.3535,294.8,1662818290894,0
293800142,0.3535,145492.1,1662818291064,0
293800143,0.3534,28.4,1662818291273,1
293800144,0.3535,337.2,1662818292400,0
293800145,0.3535,2528.8,1662818295846,0
293800146,0.3534,28.4,1662818296269,1
293800147,0.3535,2500.0,1662818298334,0
293800148,0.3536,100.0,1662818299081,0
293800149,0.3536,331.7,1662818300087,0
293800150,0.3536,115420.0,1662818300401,0
293800151,0.3537,622.2,1662818301809,0
293800152,0.3536,84.9,1662818301899,1
293800153,0.3537,629.1,1662818302142,0
293800154,0.3536,2814.4,1662818302838,1
293800155,0.3537,5000.0,1662818303287,0
293800156,0.3537,3014.9,1662818304075,0
293800157,0.3536,28.4,1662818304965,1
293800158,0.3537,3739.4,1662818306527,0
293800159,0.3537,2221.0,1662818309374,0
293800160,0.3537,7384.0,1662818309553,0
293800161,0.3537,28.4,1662818309798,1
293800162,0.3538,3525.5,1662818310569,0
293800163,0.3537,200.0,1662818310727,1
293800164,0.3538,608.0,1662818311314,0
293800165,0.3538,3263.4,1662818312589,0
293800166,0.3537,7552.9,1662818312693,1
293800167,0.3537,26935.9,1662818312813,1
293800168,0.3537,9932.7,1662818313084,0
293800169,0.3536,28.4,1662818314205,1
293800170,0.3537,250.0,1662818317704,0
293800171,0.3537,24.9,1662818318285,0
293800172,0.3536,28.4,1662818318600,1
293800173,0.3536,36.3,1662818319227,1
293800174,0.3536,28.4,1662818322926,1
293800175,0.3537,28.3,1662818323724,0
293800176,0.3537,2064.3,1662818323966,0
293800177,0.3537,2000.0,1662818325014,0
293800178,0.3537,1439.5,1662818326002,0
293800179,0.3536,30000.0,1662818326471,1
293800180,0.3536,28.4,1662818327198,1
293800181,0.3536,830.9,1662818328049,1
293800182,0.3536,100.0,1662818328345,0
293800183,0.3535,305.5,1662818329438,1
293800184,0.3535,5000.0,1662818330245,1
293800185,0.3535,28.4,1662818331462,1
293800186,0.3535,25810.6,1662818333580,1
293800187,0.3535,22.6,1662818334214,0
293800188,0.3535,439.0,1662818335234,0
293800189,0.3534,427.3,1662818335648,1
293800190,0.3534,319.9,1662818337460,1
293800191,0.3535,28.2,1662818338357,0
293800192,0.3534,123.9,1662818338445,1
293800193,0.3534,904.3,1662818338898,1
293800194,0.3534,28.4,1662818339758,1
293800195,0.3534,7628.8,1662818340454,1
293800196,0.3534,1226.2,1662818340659,1
293800197,0.3534,28.4,1662818344169,1
293800198,0.3535,439.0,1662818344436,0
293800199,0.3534,47.1,1662818347876,1
293800200,0.3535,339.1,1662818348717,0
293800201,0.3535,1216.4,1662818350077,0
293800202,0.3536,1414.4,1662818351926,0
293800203,0.3535,14000.0,1662818352231,1
293800204,0.3536,8646.4,1662818354955,0
293800205,0.3536,636.6,1662818355254,0
293800206,0.3536,893.5,1662818355709,1
293800207,0.3537,3124.8,1662818356018,0
293800208,0.3536,500.0,1662818356109,1
293800209,0.3537,131.8,1662818356494,0
293800210,0.3537,338.5,1662818356919,0
293800211,0.3536,28.3,1662818357616,1
293800212,0.3537,439.0,1662818358641,0
293800213,0.3536,28.3,1662818362494,1
293800214,0.3537,439.0,1662818365981,0
293800215,0.3537,88.5,1662818366234,0
293800216,0.3538,250.0,1662818366234,0
293800217,0.3537,194.5,1662818367617,1
293800218,0.3537,32.5,1662818369574,1
293800219,0.3537,12075.2,1662818370324,1
293800220,0.3537,68402.4,1662818370760,1
293800221,0.3536,28.3,1662818371953,1
293800222,0.3536,23876.7,1662818372461,1
293800223,0.3536,338.5,1662818373437,0
293800224,0.3535,30000.0,1662818373451,1
293800225,0.3536,4239.6,1662818374216,0
293800226,0.3536,7277.8,1662818374576,0
293800227,0.3536,439.0,1662818375203,0
293800228,0.3535,28.3,1662818376848,1
293800229,0.3535,123.9,1662818379154,1
293800230,0.3536,14807.8,1662818379784,0
293800231,0.3536,12838.1,1662818380784,0
293800232,0.3537,2681.4,1662818381495,0
293800233,0.3537,439.0,1662818384405,0
293800234,0.3537,18245.8,1662818384569,0
293800235,0.3537,111.0,1662818384945,0
293800236,0.3537,338.5,1662818385585,0
293800237,0.3536,28.3,1662818386277,1
293800238,0.3537,5899.6,1662818386723,0
293800239,0.3536,442.5,1662818390381,1
293800240,0.3536,28.3,1662818391138,1
293800241,0.3537,1843.5,1662818393500,0
293800242,0.3537,485.5,1662818393752,0
293800243,0.3537,439.0,1662818394515,0
293800244,0.3536,28.3,1662818396342,1
293800245,0.3537,338.5,1662818397767,0
293800246,0.3536,351.4,1662818398535,1
293800247,0.3537,1604.6,1662818398700,0
293800248,0.3537,649.5,1662818398885,0
293800249,0.3537,150.0,1662818399236,1
293800250,0.3537,175.7,1662818400324,1
293800251,0.3537,811.0,1662818401649,1
293800252,0.3538,144.1,1662818402220,0
293800253,0.3537,10800.5,1662818402368,1
293800254,0.3538,522.7,1662818402441,0
293800255,0.3538,10761.5,1662818402772,0
293800256,0.3538,167.0,1662818403389,0
293800257,0.3538,240.4,1662818403610,0
293800258,0.3537,6614.5,1662818403820,1
293800259,0.3538,484.9,1662818403955,0
293800260,0.3537,344.4,1662818404425,1
293800261,0.3537,161.7,1662818404669,1
293800262,0.3537,41062.3,1662818405088,1
293800263,0.3537,12930.4,1662818405372,1
293800264,0.3536,52.0,1662818405420,1
293800265,0.3537,513.0,1662818405478,0
293800266,0.3536,67140.6,1662818405550,1
293800267,0.3535,12.2,1662818405554,1
293800268,0.3536,848.6,1662818405628,0
293800269,0.3535,64.3,1662818405687,1
293800270,0.3536,281.7,1662818405826,0
293800271,0.3535,76.0,1662818405834,1
293800272,0.3535,812.0,1662818405955,1
293800273,0.3535,243.0,1662818406124,1
293800274,0.3536,59525.2,1662818406125,0
293800275,0.3536,574.3,1662818406146,1
293800276,0.3536,23.6,1662818406299,1
293800277,0.3537,2641.9,1662818406736,0
293800278,0.3536,280.9,1662818407306,1
293800279,0.3537,439.0,1662818407630,0
293800280,0.3536,200.0,1662818408208,1
293800281,0.3536,4460.2,1662818408637,1
293800282,0.3537,338.5,1662818408882,0
293800283,0.3537,68944.0,1662818409723,0
293800284,0.3538,379.9,1662818409746,0
293800285,0.3538,46.9,1662818409956,0
293800286,0.3538,797.5,1662818410557,0
293800287,0.3538,319.0,1662818411089,0
293800288,0.3538,925.1,1662818411412,0
293800289,0.3537,20000.0,1662818411505,1
293800290,0.3537,280.7,1662818412594,1
293800291,0.3537,0.5,1662818412861,1
293800292,0.3538,484.9,1662818414166,0
293800293,0.3537,28.3,1662818415177,1
293800294,0.3537,53035.3,1662818415575,1
293800295,0.3537,338.5,1662818416985,0
293800296,0.3536,70.3,1662818417014,1
293800297,0.3537,2823.2,1662818417390,0
293800298,0.3536,0.2,1662818417546,1
293800299,0.3537,10205.3,1662818418025,0
293800300,0.3537,14.9,1662818418538,0
293800301,0.3536,415.6,1662818419535,1
293800302,0.3537,3816.7,1662818419693,0
293800303,0.3536,27.5,1662818419821,1
293800304,0.3536,829.5,1662818419957,1
293800305,0.3535,28.3,1662818420014,1
293800306,0.3536,9888.6,1662818420622,0
293800307,0.3536,1026.1,1662818421629,0
293800308,0.3535,6.5,1662818422312,1
293800309,0.3536,12558.2,1662818423707,0
293800310,0.3536,9000.0,1662818425172,1
293800311,0.3537,424.3,1662818425273,0
293800312,0.3537,195.8,1662818425417,0
293800313,0.3536,1848.4,1662818425579,1
293800314,0.3537,19482.9,1662818425795,0
293800315,0.3536,21216.4,1662818426104,1
293800316,0.3536,2257.2,1662818426428,1
293800317,0.3537,6666.0,1662818427724,0
293800318,0.3537,823.4,1662818428286,0
293800319,0.3536,1698.7,1662818429269,1
293800320,0.3536,1211.4,1662818429920,1
293800321,0.3536,2112.2,1662818430134,1
293800322,0.3536,10227.9,1662818430279,1
293800323,0.3536,1211.0,1662818430519,1
293800324,0.3535,1341.1,1662818430596,1
293800325,0.3535,828.6,1662818430934,1
293800326,0.3535,8789.8,1662818431285,1
293800327,0.3535,81.3,1662818433890,1
293800328,0.3535,2822.5,1662818437610,1
293800329,0.3535,597.4,1662818437719,1
293800330,0.3536,484.9,1662818438409,0
293800331,0.3535,28.3,1662818438709,1
293800332,0.3535,127.8,1662818439506,1
293800333,0.3535,1118.5,1662818439629,1
293800334,0.3536,55915.8,1662818439981,0
293800335,0.3537,338.5,1662818440516,0
293800336,0.3536,93.6,1662818441428,1
293800337,0.3536,274.9,1662818441853,1
293800338,0.3536,74.8,1662818442445,1
293800339,0.3536,1705.4,1662818444261,1
293800340,0.3536,152.5,1662818444531,1
293800341,0.3536,227.4,1662818444907,1
293800342,0.3536,926.8,1662818446918,1
293800343,0.3537,484.9,1662818447617,0
293800344,0.3536,28.3,1662818448037,1
293800345,0.3536,337.6,1662818450452,1
293800346,0.3537,131.3,1662818451078,0
293800347,0.3536,92.5,1662818451634,1
293800348,0.3536,29.5,1662818452874,1
293800349,0.3536,41.5,1662818454639,1
293800350,0.3537,115.1,1662818455078,0
293800351,0.3536,288.2,1662818457004,1
293800352,0.3537,18.8,1662818457479,0
293800353,0.3536,28.3,1662818457668,1
293800354,0.3537,1000.0,1662818457865,0
293800355,0.3537,484.9,1662818458735,0
293800356,0.3537,102.4,1662818459072,0
293800357,0.3537,117.4,1662818461068,0
293800358,0.3536,28.3,1662818462478,1
293800359,0.3537,29.6,1662818462644,0
293800360,0.3536,14.2,1662818463819,1
293800361,0.3537,846.7,1662818465065,0
293800362,0.3536,105.2,1662818465987,1
293800363,0.3537,484.9,1662818466847,0
293800364,0.3536,28.3,1662818467238,1
293800365,0.3536,147.1,1662818468632,1
293800366,0.3537,17541.1,1662818468708,0
293800367,0.3537,327.8,1662818469094,0
293800368,0.3536,196.1,1662818470603,1
293800369,0.3536,34.9,1662818471612,1
293800370,0.3536,245.0,1662818471934,1
293800371,0.3537,862.3,1662818472074,0
293800372,0.3536,1375.9,1662818472085,1
293800373,0.3536,29.8,1662818472273,1
293800374,0.3537,17.8,1662818473109,0
293800375,0.3537,484.9,1662818474067,0
293800376,0.3537,1199.1,1662818474321,0
293800377,0.3537,15277.8,1662818475310,0
293800378,0.3537,1642.6,1662818475320,1
293800379,0.3538,149.5,1662818478046,0
293800380,0.3537,28312.5,1662818478937,1
293800381,0.3538,2190.5,1662818480109,0
293800382,0.3538,430.3,1662818481088,0
293800383,0.3537,28.3,1662818481274,1
293800384,0.3538,125854.0,1662818481774,0
293800385,0.3538,40637.6,1662818481889,0
293800386,0.3539,13853.0,1662818482300,0
293800387,0.3539,1200.0,1662818484541,0
293800388,0.3538,67624.7,1662818484610,1
293800389,0.3538,484.9,1662818486398,0
293800390,0.3537,16650.8,1662818487354,1
293800391,0.3536,60.9,1662818488665,1
293800392,0.3537,633.5,1662818488824,0
293800393,0.3537,463.6,1662818489186,0
293800394,0.3536,28.3,1662818490522,1
293800395,0.3537,285.8,1662818491172,0
293800396,0.3536,638.0,1662818494209,1
293800397,0.3536,28.3,1662818495277,1
293800398,0.3537,189.2,1662818497396,0
293800399,0.3537,2200.0,1662818497636,0
293800400,0.3537,16061.4,1662818497748,0
293800401,0.3538,107.2,1662818498073,0
293800402,0.3537,204.0,1662818498864,1
293800403,0.3538,13881.3,1662818502290,0
293800404,0.3539,3656.1,1662818502290,0
293800405,0.3539,2485.8,1662818502972,0
293800406,0.3538,23252.0,1662818503862,1
293800407,0.3537,25390.9,1662818504089,1
293800408,0.3537,7276.6,1662818504447,0
293800409,0.3536,168.6,1662818506830,1
293800410,0.3536,28.3,1662818508918,1
293800411,0.3536,1131.2,1662818509326,1
293800412,0.3537,14.7,1662818509535,0
293800413,0.3536,158.9,1662818510674,1
293800414,0.3536,15.4,1662818511726,1
293800415,0.3536,28.3,1662818513640,1
293800416,0.3537,563.8,1662818515107,0
293800417,0.3536,1963.1,1662818516438,1
293800418,0.3536,21693.0,1662818517277,1
293800419,0.3536,2000.0,1662818517424,0
293800420,0.3536,500.0,1662818518269,0
293800421,0.3535,200.0,1662818518277,1
293800422,0.3536,2255.0,1662818518277,0
293800423,0.3535,28.3,1662818518346,1
293800424,0.3535,3748.2,1662818519040,1
293800425,0.3535,71.8,1662818520449,1
293800426,0.3536,84.9,1662818521123,0
293800427,0.3536,69.3,1662818522118,0
293800428,0.3536,3840.0,1662818522389,0
293800429,0.3536,200.0,1662818522528,1
293800430,0.3536,227.8,1662818522666,1
293800431,0.3536,1729.6,1662818524807,1
293800432,0.3536,24939.0,1662818525872,1
293800433,0.3535,15301.8,1662818526413,1
293800434,0.3535,595.6,1662818527367,0
293800435,0.3534,28.3,1662818527484,1
293800436,0.3534,96.8,1662818527843,1
293800437,0.3534,1414.0,1662818528373,1
293800438,0.3535,125.9,1662818529074,0
293800439,0.3534,28.3,1662818532246,1
293800440,0.3535,14144.2,1662818532329,0
293800441,0.3534,4523.1,1662818533206,1
293800442,0.3533,282.9,1662818534567,1
293800443,0.3533,17983.3,1662818535073,1
293800444,0.3533,888.1,1662818535199,0
293800445,0.3532,616.1,1662818535282,1
293800446,0.3532,290.0,1662818535776,1
293800447,0.3532,28.3,1662818536959,1
293800448,0.3533,995.5,1662818537101,0
293800449,0.3532,440.7,1662818537356,1
293800450,0.3533,843.6,1662818538094,0
293800451,0.3533,113.5,1662818538387,0
293800452,0.3533,545.7,1662818538632,1
293800453,0.3532,1577.7,1662818538632,1
293800454,0.3533,2191.2,1662818538835,1
293800455,0.3534,14.7,1662818538853,0
293800456,0.3533,142.8,1662818538858,1
293800457,0.3533,545.7,1662818539009,1
293800458,0.3533,321.7,1662818539183,1
293800459,0.3534,103.1,1662818539335,0
293800460,0.3533,15828.4,1662818539794,1
293800461,0.3533,224.9,1662818541126,0
293800462,0.3532,414.6,1662818541327,1
293800463,0.3533,178.9,1662818542113,0
293800464,0.3532,100.0,1662818543707,1
293800465,0.3533,70.7,1662818543862,0
293800466,0.3532,95.0,1662818543893,1
293800467,0.3533,2246.7,1662818544801,0
293800468,0.3533,244.4,1662818545073,0
293800469,0.3533,46.2,1662818547096,0
293800470,0.3532,6666.0,1662818547400,1
293800471,0.3533,257.1,1662818547405,0
293800472,0.3533,619.7,1662818548107,0
293800473,0.3533,24939.0,1662818548226,0
293800474,0.3532,28.3,1662818550445,1
293800475,0.3533,229.1,1662818551081,0
293800476,0.3532,233.0,1662818553594,1
293800477,0.3532,177.9,1662818554385,1
293800478,0.3532,28.3,1662818555117,1
293800479,0.3533,997.1,1662818555460,0
293800480,0.3533,290.6,1662818556075,0
293800481,0.3533,200.0,1662818556325,0
293800482,0.3533,548.6,1662818558068,0
293800483,0.3533,3667.1,1662818559687,0
293800484,0.3532,28.3,1662818559787,1
293800485,0.3533,155.7,1662818561537,0
293800486,0.3533,426.1,1662818561896,0
293800487,0.3533,41.1,1662818562331,0
293800488,0.3532,28.3,1662818564459,1
293800489,0.3533,274.5,1662818564941,0
293800490,0.3533,631.7,1662818565366,0
293800491,0.3533,14.7,1662818567535,0
293800492,0.3532,1174.7,1662818567898,1
293800493,0.3533,2214.3,1662818568844,0
293800494,0.3533,492.7,1662818569084,1
293800495,0.3534,13459.3,1662818570476,0
293800496,0.3534,1099.6,1662818570579,1
293800497,0.3534,62.2,1662818573788,1
293800498,0.3535,19942.1,1662818575900,0
293800499,0.3536,400.0,1662818578591,0
293800500,0.3536,414.6,1662818580758,0
293800501,0.3535,127.4,1662818581417,1
293800502,0.3535,108.3,1662818582011,1
293800503,0.3535,28.3,1662818582124,1
293800504,0.3536,445.0,1662818582134,0
293800505,0.3535,84.9,1662818582584,1
293800506,0.3536,33310.0,1662818583939,0
293800507,0.3535,42432.8,1662818584900,1
293800508,0.3536,629.3,1662818585603,0
293800509,0.3536,93.9,1662818585746,1
293800510,0.3537,7992.8,1662818585849,0
293800511,0.3537,28.7,1662818587344,0
293800512,0.3538,31.0,1662818587473,0
293800513,0.3538,64.0,1662818588124,0
293800514,0.3538,2694.7,1662818589542,0
293800515,0.3539,9008.5,1662818589542,0
293800516,0.3539,28.2,1662818589657,0
293800517,0.3538,37438.4,1662818590096,1
293800518,0.3538,50.4,1662818590437,0
293800519,0.3537,13.2,1662818591496,1
293800520,0.3537,7.1,1662818591672,1
293800521,0.3538,118.4,1662818591769,0
293800522,0.3538,8346.9,1662818593251,0
293800523,0.3538,191.3,1662818594113,0
293800524,0.3537,457.2,1662818595351,1
293800525,0.3538,14.7,1662818596545,0
293800526,0.3538,632.3,1662818597093,0
293800527,0.3537,11219.0,1662818598528,1
293800528,0.3537,23658.1,1662818598704,1
293800529,0.3537,286.9,1662818599648,1
293800530,0.3537,55.0,1662818599760,1
293800531,0.3537,1077.2,1662818599862,1
293800532,0.3536,28.3,1662818599873,1
293800533,0.3536,108.8,1662818600539,1
293800534,0.3536,190.4,1662818600640,1
293800535,0.3536,54.4,1662818600745,1
293800536,0.3537,435.4,1662818603509,0
293800537,0.3536,28.3,1662818604420,1
293800538,0.3537,48.9,1662818605101,0
293800539,0.3536,28.3,1662818609311,1
293800540,0.3537,14116.3,1662818609640,0
293800541,0.3537,8346.9,1662818612102,0
293800542,0.3536,10000.0,1662818612942,1
293800543,0.3536,306.3,1662818613051,1
293800544,0.3537,567.0,1662818613201,0
293800545,0.3537,814.5,1662818613383,0
293800546,0.3536,28.3,1662818613755,1
293800547,0.3537,135.3,1662818613840,0
293800548,0.3536,20.0,1662818614642,1
293800549,0.3537,20350.8,1662818615831,0
293800550,0.3538,15845.3,1662818616566,0
293800551,0.3538,356.0,1662818616769,1
293800552,0.3538,2149.5,1662818618022,1
293800553,0.3538,7424.1,1662818618691,1
293800554,0.3539,11985.2,1662818620516,0
293800555,0.3538,1927.3,1662818621396,1
293800556,0.3538,181.0,1662818622221,1
293800557,0.3538,37.2,1662818622635,1
293800558,0.3538,6.7,1662818622791,1
293800559,0.3538,2642.1,1662818622987,1
293800560,0.3538,159.2,1662818623102,1
293800561,0.3538,50.0,1662818623223,1
293800562,0.3538,1903.8,1662818623602,1
293800563,0.3538,163.3,1662818624073,0
293800564,0.3537,1196.9,1662818624822,1
293800565,0.3538,14.7,1662818625534,0
293800566,0.3537,1093.4,1662818626468,1
293800567,0.3537,1145.1,1662818626595,1
293800568,0.3537,29.9,1662818626710,0
293800569,0.3536,28.3,1662818627052,1
293800570,0.3537,258.8,1662818628267,0
293800571,0.3537,29.0,1662818628370,0
293800572,0.3537,8346.7,1662818628514,0
293800573,0.3537,204.8,1662818631276,0
293800574,0.3536,28.3,1662818631691,1
293800575,0.3537,91.9,1662818631770,0
293800576,0.3537,10912.1,1662818632487,0
293800577,0.3538,96.7,1662818632804,0
293800578,0.3538,5320.2,1662818635005,0
293800579,0.3539,28.3,1662818635720,0
293800580,0.3538,9154.4,1662818639043,1
293800581,0.3537,5713.9,1662818639055,1
293800582,0.3538,258.7,1662818639378,0
293800583,0.3537,28.3,1662818639716,1
293800584,0.3538,3015.0,1662818640884,0
293800585,0.3538,6481.0,1662818641750,1
293800586,0.3539,847.9,1662818644118,0
293800587,0.3538,132.5,1662818645186,1
293800588,0.3539,876.3,1662818646467,0
293800589,0.354,258.7,1662818650470,0
293800590,0.3539,27.2,1662818650890,1
293800591,0.3539,27.2,1662818651213,1
293800592,0.3539,27.2,1662818651361,1
293800593,0.354,7873.0,1662818651563,0
293800594,0.354,108.8,1662818651688,1
293800595,0.354,1742.1,1662818652091,1
293800596,0.354,38785.5,1662818653406,1
293800597,0.3539,7770.8,1662818653564,1
293800598,0.354,14.7,1662818654533,0
293800599,0.354,60105.4,1662818655360,0
293800600,0.354,3725.7,1662818657694,1
293800601,0.3541,371.5,1662818658747,0
293800602,0.354,28.3,1662818662392,1
293800603,0.3541,5080.7,1662818665229,0
293800604,0.3541,258.7,1662818666002,0
293800605,0.354,28.3,1662818667367,1
293800606,0.354,68.0,1662818667500,1
293800607,0.3541,309.9,1662818667971,0
293800608,0.3541,3486.8,1662818668872,0
293800609,0.3541,148.5,1662818669361,0
293800610,0.3541,85014.6,1662818671565,1
293800611,0.3541,7276.6,1662818671841,1
293800612,0.3542,67.2,1662818672754,0
293800613,0.3541,109.9,1662818672919,1
293800614,0.3542,38.4,1662818673076,0
293800615,0.3541,500.2,1662818673929,1
293800616,0.3542,2767.9,1662818674744,0
293800617,0.3542,1500.0,1662818675906,0
293800618,0.3542,6389.6,1662818676866,0
293800619,0.3541,28.3,1662818676982,1
293800620,0.3541,282.4,1662818677189,1
293800621,0.3542,258.7,1662818677189,0
293800622,0.3541,60.4,1662818678193,1
293800623,0.3542,647.0,1662818679077,0
293800624,0.3542,540.6,1662818679340,0
293800625,0.3542,4402.4,1662818679821,0
293800626,0.3542,27143.5,1662818680057,1
293800627,0.3542,3624.8,1662818680167,1
293800628,0.3542,3000.0,1662818680646,0
293800629,0.3541,1771.8,1662818680914,1
293800630,0.3542,1849.7,1662818681186,0
293800631,0.3541,76.1,1662818681772,1
293800632,0.3542,11016.5,1662818682708,0
293800633,0.3541,8414.2,1662818682755,1
293800634,0.3542,14.7,1662818683534,0
293800635,0.3542,179.4,1662818685727,0
293800636,0.3541,74.2,1662818686005,1
293800637,0.3542,1776.9,1662818686096,0
293800638,0.3541,28.3,1662818686556,1
293800639,0.3541,32.2,1662818687418,1
293800640,0.3541,12671.6,1662818687673,1
293800641,0.3541,7852.5,1662818687788,1
293800642,0.3541,333.8,1662818688113,0
293800643,0.3541,3927.3,1662818688731,0
293800644,0.354,10871.4,1662818689171,1
293800645,0.3541,1622.4,1662818689674,0
293800646,0.3541,258.7,1662818690304,0
293800647,0.354,98.0,1662818691245,1
293800648,0.3541,47620.2,1662818691395,0
293800649,0.3541,28.3,1662818691492,1
293800650,0.3541,131.4,1662818691895,1
293800651,0.3541,6926.1,1662818692665,1
293800652,0.3542,1128.1,1662818693159,0
