timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,wallet_exposure
1655224440000.0,2434,1655224440000.0,1.0227243870438123,-0.00860448,1564.6764535943423,1576.2733193999995,96.0,0.8963,-1440.0,0.9069533790317064,short_nclose,0.8346855752865147
1655224560000.0,2436,1655224560000.0,1.1571243870438082,-0.008591040000000001,1565.824986941386,1580.6807283599992,96.0,0.8949,-1344.0,0.9069533790317064,short_nclose,0.7784684441647901
1655224560000.0,2436,1655224560000.0,1.2915243870438147,-0.0085776,1567.1079337284298,1580.9025507599993,96.0,0.8935,-1248.0,0.9069533790317064,short_nclose,0.7222717674197654
1655224680000.0,2438,1655224680000.0,1.4259243870438105,-0.00856416,1568.5252939554734,1585.405986599999,96.0,0.8921,-1152.0,0.9069533790317064,short_nclose,0.6661099420397267
1655224800000.0,2440,1655224800000.0,1.3730372176950378,-0.007571800000000001,1569.8907593731685,1586.059414799999,85.0,0.8908,-1067.0,0.9069533790317064,short_nclose,0.6164245821876326
1655224980000.0,2443,1655224980000.0,1.7026777660755203,-0.00862718,1571.584809959244,1590.3575876199993,97.0,0.8894,-970.0,0.9069533790317064,short_nclose,0.5597819297347176
1655224980000.0,2443,1655224980000.0,1.838477766075516,-0.0086136,1573.4146741253196,1590.3101740199993,97.0,0.888,-873.0,0.9069533790317064,short_nclose,0.5032178184907513
1655225040000.0,2444,1655225040000.0,1.974277766075512,-0.008600020000000002,1575.3803518713953,1591.6401739999994,97.0,0.8866,-776.0,0.9069533790317064,short_nclose,0.44674660395031884
1655225040000.0,2444,1655225040000.0,2.1100777660755186,-0.00858644,1577.4818431974709,1591.7091875599995,97.0,0.8852,-679.0,0.9069533790317064,short_nclose,0.39038252453942157
1655225100000.0,2445,1655225100000.0,2.2361777660755155,-0.00857383,1579.7094471335465,1592.7773137299996,97.0,0.8839,-582.0,0.9069533790317064,short_nclose,0.3341417420489919
1655225880000.0,2458,1655225880000.0,2.371977766075522,-0.00856025,1582.072864649622,1593.6417534799996,97.0,0.8825,-485.0,0.9069533790317064,short_nclose,0.27803548032397046
1655225880000.0,2458,1655225880000.0,2.5077777660755176,-0.008546670000000001,1584.5720957456977,1593.8272068099998,97.0,0.8811,-388.0,0.9069533790317064,short_nclose,0.22207756403705908
1655228100000.0,2495,1655228100000.0,2.5618176289803944,-0.008269180000000001,1587.125644194678,1595.1087376299997,94.0,0.8797,-294.0,0.9069533790317064,short_nclose,0.1680045271844999
1655228100000.0,2495,1655228100000.0,2.8080311451072264,-0.00860734,1589.9250679997851,1595.2471302899996,98.0,0.8783,-196.0,0.9069533790317064,short_nclose,0.11180581139830074
1655228100000.0,2495,1655228100000.0,2.9354311451072235,-0.0085946,1592.8519045448925,1595.5129356899997,98.0,0.877,-98.0,0.9069533790317064,short_nclose,0.05580018512173127
1655228820000.0,2507,1655228820000.0,3.072631145107219,-0.00858088,1595.9159548099997,1595.9159548099997,98.0,0.8756,0.0,0.9069533790317064,short_nclose,0.0
1655228880000.0,2508,1655228880000.0,0.0,-0.001314,1595.9146408099996,1595.8981408099996,-15.0,0.876,-15.0,0.876,short_ientry,0.008233523061941991
1655229660000.0,2521,1655229660000.0,0.0,-8.794e-05,1595.9145528699996,1595.8699528699997,-1.0,0.8794,-16.0,0.8762125000000001,short_primary_rentry,0.008784555523219165
1655231640000.0,2554,1655231640000.0,0.0,-8.844e-05,1595.9144644299997,1595.8140644299997,-1.0,0.8844,-17.0,0.8766941176470588,short_primary_rentry,0.009338721048137799
1655243400000.0,2750,1655243400000.0,0.5149999999999997,-0.00143888,1596.4280255499998,1596.4280255499998,17.0,0.8464,0.0,0.8766941176470588,short_nclose,0.0
1655243460000.0,2751,1655243460000.0,0.0,-0.00126915,1596.4267563999997,1596.3952563999997,-15.0,0.8461,-15.0,0.8461,short_ientry,0.007949941924438672
1655243880000.0,2758,1655243880000.0,0.0,-8.493000000000002e-05,1596.4266714699997,1596.3642714699997,-1.0,0.8493,-16.0,0.8462999999999999,short_primary_rentry,0.008481942980526343
1655244360000.0,2766,1655244360000.0,0.0,-8.542e-05,1596.4265860499997,1596.3001860499996,-1.0,0.8542,-17.0,0.8467647058823529,short_primary_rentry,0.009017013451033288
1655244900000.0,2775,1655244900000.0,0.0,-0.0004308,1596.4261552499997,1596.1739552499998,-5.0,0.8616,-22.0,0.8501363636363635,short_primary_rentry,0.011715543458426432
1655247900000.0,2825,1655247900000.0,0.0,-0.0034908000000000005,1596.4226644499997,1595.8952644499998,-40.0,0.8727,-62.0,0.8646935483870968,short_primary_rentry,0.033581958709205675
1655249820000.0,2857,1655249820000.0,0.0,-0.01218889,1596.4104755599997,1594.9993755599996,-137.0,0.8897,-199.0,0.8819090452261307,short_primary_rentry,0.1099340693930469
1655265420000.0,3117,1655265420000.0,2.8624864321608046,-0.00835646,1599.2646055321604,1602.1743190999996,98.0,0.8527,-101.0,0.8819090452261307,short_nclose,0.055696107610785237
1655265720000.0,3122,1655265720000.0,3.152113567839197,-0.00859207,1602.4081270299996,1602.4081270299996,101.0,0.8507,0.0,0.8819090452261307,short_nclose,0.0
1655265780000.0,3123,1655265780000.0,0.0,-0.0012748500000000001,1602.4068521799995,1602.4053521799995,-15.0,0.8499,-15.0,0.8499,short_ientry,0.007955844661208395
1655270640000.0,3204,1655270640000.0,0.4694999999999999,-0.0012279,1602.8751242799995,1602.8751242799995,15.0,0.8186,0.0,0.8499,short_nclose,0.0
1655270700000.0,3205,1655270700000.0,0.0,-0.00130304,1602.8738212399994,1602.8930212399994,-16.0,0.8144,-16.0,0.8144,short_ientry,0.008129398476244094
1655271120000.0,3212,1655271120000.0,0.0,-8.175000000000001e-05,1602.8737394899995,1602.7714394899995,-1.0,0.8175,-17.0,0.8145823529411764,short_primary_rentry,0.008639420347859781
1655271120000.0,3212,1655271120000.0,0.0,-8.222000000000001e-05,1602.8736572699995,1602.7729572699996,-1.0,0.8222,-18.0,0.8150055555555555,short_primary_rentry,0.009152374507786214
1655272440000.0,3234,1655272440000.0,0.0,-0.0004146500000000001,1602.8732426199995,1602.6826426199996,-5.0,0.8293,-23.0,0.8181130434782609,short_primary_rentry,0.011739293850362776
1655282880000.0,3408,1655282880000.0,0.651200000000001,-0.00181654,1603.5226260799996,1603.5226260799996,23.0,0.7898,0.0,0.8181130434782609,short_nclose,0.0
1655282940000.0,3409,1655282940000.0,0.0,-0.00126256,1603.5213635199996,1603.4669635199996,-16.0,0.7891,-16.0,0.7891,short_ientry,0.007873671213387941
1655283000000.0,3410,1655283000000.0,0.0,-7.925e-05,1603.5212842699996,1603.4583842699997,-1.0,0.7925,-17.0,0.7893,short_primary_rentry,0.008367896411246308
1655283060000.0,3411,1655283060000.0,0.0,-7.966e-05,1603.5212046099996,1603.3377046099995,-1.0,0.7966,-18.0,0.7897055555555555,short_primary_rentry,0.008864678533176759
1655283840000.0,3424,1655283840000.0,0.0,-0.00040175000000000003,1603.5208028599995,1603.2196028599994,-5.0,0.8035,-23.0,0.792704347826087,short_primary_rentry,0.011370105063483746
1655288280000.0,3498,1655288280000.0,0.0,-0.0035816,1603.5172212599996,1602.6187212599996,-44.0,0.814,-67.0,0.806689552238806,short_primary_rentry,0.03370603027108771
1655289900000.0,3525,1655289900000.0,0.0,-0.01228104,1603.5049402199995,1601.9135402199995,-148.0,0.8298,-215.0,0.8225981395348838,short_primary_rentry,0.11029501410562238
1655292600000.0,3570,1655292600000.0,0.0,-0.0366366,1603.4683036199995,1597.1033036199995,-429.0,0.854,-644.0,0.8435164596273292,short_primary_rentry,0.33878100288830965
1655310960000.0,3876,1655310960000.0,0.1721316770186343,-0.0006576,1603.639777697018,1616.4974460199994,8.0,0.822,-636.0,0.8435164596273292,short_nclose,0.33453676803490967
1655311140000.0,3879,1655311140000.0,2.418544720496901,-0.00869942,1606.0496229975147,1619.3613465999993,106.0,0.8207,-530.0,0.8435164596273292,short_nclose,0.27836233526090515
1655311140000.0,3879,1655311140000.0,2.5457447204968986,-0.0086867,1608.5866810180116,1619.2360598999992,106.0,0.8195,-424.0,0.8435164596273292,short_nclose,0.22233864242593646
1655311140000.0,3879,1655311140000.0,2.6835447204968954,-0.00867292,1611.2615528185086,1619.2485869799993,106.0,0.8182,-318.0,0.8435164596273292,short_nclose,0.16647715182694792
1655311500000.0,3885,1655311500000.0,2.768111801242245,-0.00849576,1614.0211688597508,1619.1606912199993,104.0,0.8169,-214.0,0.8435164596273292,short_nclose,0.11184024462812604
1655312220000.0,3897,1655312220000.0,2.9870611801242295,-0.00872692,1616.999503119875,1620.3289642999994,107.0,0.8156,-107.0,0.8435164596273292,short_nclose,0.055817123632989234
1655312220000.0,3897,1655312220000.0,3.1261611801242264,-0.00871301,1620.1169512899992,1620.1169512899992,107.0,0.8143,0.0,0.8435164596273292,short_nclose,0.0
1655312280000.0,3898,1655312280000.0,0.0,-0.00129984,1620.1156514499992,1620.024451449999,-16.0,0.8124,-16.0,0.8124,short_ientry,0.008023130934119714
1655312340000.0,3899,1655312340000.0,0.0,-8.181e-05,1620.1155696399992,1620.0515696399991,-1.0,0.8181,-17.0,0.812735294117647,short_primary_rentry,0.008528095315490439
1655313300000.0,3915,1655313300000.0,0.0,-8.204000000000001e-05,1620.1154875999991,1619.936587599999,-1.0,0.8204,-18.0,0.8131611111111111,short_primary_rentry,0.009034479401022677
1655313540000.0,3919,1655313540000.0,0.0,-0.0004137000000000001,1620.115073899999,1619.8311738999992,-5.0,0.8274,-23.0,0.8162565217391304,short_primary_rentry,0.01158800402665645
1655315640000.0,3954,1655315640000.0,0.0,-0.00360426,1620.111469639999,1619.4681696399991,-43.0,0.8382,-66.0,0.8305530303030302,short_primary_rentry,0.033835017544922776
1655316000000.0,3960,1655316000000.0,0.0,-0.012304800000000001,1620.099164839999,1619.358664839999,-144.0,0.8545,-210.0,0.8469738095238095,short_primary_rentry,0.10978618090798528
1655316360000.0,3966,1655316360000.0,2.8813023809523854,-0.0084357,1622.9720315209513,1626.382529139999,103.0,0.819,-107.0,0.8469738095238095,short_nclose,0.0558396545713226
1655316360000.0,3966,1655316360000.0,3.13229761904762,-0.00874939,1626.095579749999,1626.095579749999,107.0,0.8177,0.0,0.8469738095238095,short_nclose,0.0
1655316420000.0,3967,1655316420000.0,0.0,-0.0013041600000000002,1626.094275589999,1626.131075589999,-16.0,0.8151,-16.0,0.8151,short_ientry,0.008020199194950178
1655316840000.0,3974,1655316840000.0,0.0,-8.182000000000001e-05,1626.0941937699988,1626.1261937699987,-1.0,0.8182,-17.0,0.8152823529411765,short_primary_rentry,0.008523368482035417
1655317020000.0,3977,1655317020000.0,0.0,-8.229e-05,1626.094111479999,1625.961011479999,-1.0,0.8229,-18.0,0.8157055555555555,short_primary_rentry,0.009029428183979128
1655317620000.0,3987,1655317620000.0,0.0,-0.00041499999999999995,1626.093696479999,1625.7443964799988,-5.0,0.83,-23.0,0.8188130434782608,short_primary_rentry,0.01158155894753611
1655318280000.0,3998,1655318280000.0,0.0,-0.0036154400000000006,1626.090081039999,1624.488781039999,-43.0,0.8408,-66.0,0.8331378787878787,short_primary_rentry,0.03381553128030391
1655318280000.0,3998,1655318280000.0,0.0,-0.0124294,1626.077651639999,1624.447351639999,-145.0,0.8572,-211.0,0.8496734597156397,short_primary_rentry,0.11025371378739755
1655318460000.0,4001,1655318460000.0,0.0,-0.03713641,1626.040515229999,1620.841715229999,-421.0,0.8821,-632.0,0.8712740506329113,short_primary_rentry,0.3386417465262928
1655318700000.0,4005,1655318700000.0,0.0,-0.10764000000000001,1625.9328752299991,1596.940075229999,-1170.0,0.92,-1802.0,0.9029107658157602,short_primary_rentry,1.0006841148161443
1655318820000.0,4007,1655318820000.0,0.672415094339619,-0.0076075000000000005,1626.5976828243388,1657.8655677299992,85.0,0.895,-1717.0,0.9029107658157602,short_nclose,0.9530923357850878
1655318820000.0,4007,1655318820000.0,0.9302873473917793,-0.00902637,1627.5189438017308,1656.9475413599991,101.0,0.8937,-1616.0,0.9029107658157602,short_nclose,0.8965203158557035
1655318820000.0,4007,1655318820000.0,1.0716873473917863,-0.00901223,1628.5816189191225,1656.1709291299992,101.0,0.8923,-1515.0,0.9029107658157602,short_nclose,0.8399393646102602
1655318820000.0,4007,1655318820000.0,1.2130873473917818,-0.00899809,1629.7857081765144,1655.5357310399993,101.0,0.8909,-1414.0,0.9029107658157602,short_nclose,0.7833642278603231
1655318820000.0,4007,1655318820000.0,1.3544873473917887,-0.008983950000000001,1631.1312115739063,1655.0419470899994,101.0,0.8895,-1313.0,0.9029107658157602,short_nclose,0.7268096074086909
1655318820000.0,4007,1655318820000.0,1.4857873473917853,-0.008970820000000001,1632.608028101298,1654.6794762699994,101.0,0.8882,-1212.0,0.9029107658157602,short_nclose,0.6702942955887522
1655318820000.0,4007,1655318820000.0,1.627187347391781,-0.00895668,1634.2262587686898,1654.4584195899995,101.0,0.8868,-1111.0,0.9029107658157602,short_nclose,0.613828015208324
1655318820000.0,4007,1655318820000.0,1.768587347391788,-0.00894254,1635.9859035760817,1654.3787770499994,101.0,0.8854,-1010.0,0.9029107658157602,short_nclose,0.557425263555462
1655318820000.0,4007,1655318820000.0,1.9099873473917834,-0.008928400000000001,1637.8869625234734,1654.4405486499993,101.0,0.884,-909.0,0.9029107658157602,short_nclose,0.5011004452114403
